state_id,state_name,state_cluster,metric_order,metric_name,matched_current_columns,available_in_current_iaeav,n_available_subjects,metric_modality,metric_analysis_type,metric_definition,how_calculated,clinical_interpretation,threshold_note,literature_basis_from_spec,prior_direction,prior_direction_code,why_prior_direction,current_pipeline_direction_code,current_pipeline_direction_note,current_pipeline_role,cn_n,cn_median,cn_mad,cn_p75,cn_p90,cn_p975,cn_mean,ad_n,ad_mean,patient_n,patient_mean,empirical_raw_direction_ad_minus_cn,auc_ad_vs_cn_aligned,auc_patient_vs_cn_aligned,interviewer_eta2,empirical_check_status,empirical_check_note,confound_flag,final_role,external_prior_decision,expected_direction,audit_implication,external_prior_review_status,current_evaluation_status
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,29,mfcc12_sd,mfcc12_sd,yes,223,acoustic,MFCC acoustic spectral extraction,第 12 阶 MFCC 的标准差,从音频短时帧提取 MFCC 1-12，再对整段取 mean 或 sd；具体阶数和统计量由特征名决定。,第 12 阶 MFCC 的标准差；高阶频谱纹理：受噪声、录音条件和个体音色影响较大的波动程度。低。用于模型，不作为主要临床解释。,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,7.61956355,0.4252636999999994,8.05194575,8.548672600000002,8.980486824999998,7.624927488586957,23,7.335235717391304,39,7.376647028205129,AD_lower,0.4228260869565217,0.511984392419175,0.1585595230955808,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,30,egemaps_spectralFlux_sma3_amean,egemaps_spectralFlux_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱变化速度；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映相邻帧频谱变化程度；可捕捉发音转换、声音稳定性和语流动态。；AD优先级：中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.179676167666912,0.0561913736164569,0.2382588535547256,0.3002684593200684,0.3846076361835002,0.1908470623235663,23,0.2127893110332281,39,0.219955044106031,AD_higher,0.4456521739130434,0.4586120401337792,0.2331818011722825,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,31,egemaps_spectralFlux_sma3_stddevNorm,egemaps_spectralFlux_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱变化速度；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映相邻帧频谱变化程度；可捕捉发音转换、声音稳定性和语流动态。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.955260008573532,0.0618528723716735,1.0171473622322085,1.1014202237129211,1.2200239807367323,0.9657772513835328,23,1.242065484109132,39,1.2217589020729065,AD_higher,0.8802173913043478,0.8963210702341137,0.5276340849204338,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,32,egemaps_mfcc1_sma3_amean,egemaps_mfcc1_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,13.94834327697754,1.2994656562805176,15.397083282470703,16.274151611328126,17.08225288391113,14.006429013998613,23,16.687891628431238,39,16.64034518217429,AD_higher,0.7682608695652174,0.7859531772575251,0.3220558547255527,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,33,egemaps_mfcc1_sma3_stddevNorm,egemaps_mfcc1_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.6610606014728546,0.0771228969097137,0.7424738109111786,0.8466220736503601,0.97015179991722,0.6818387231425099,23,0.5398098126701687,39,0.5370546785684732,AD_lower,0.6945652173913044,0.6810200668896321,0.2594753850159874,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,34,egemaps_mfcc2_sma3_amean,egemaps_mfcc2_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,6.877121210098267,2.1536169052124023,8.577598571777344,10.402610206604006,12.35269148349762,6.477070426720235,23,6.02028398928435,39,5.4270195575096665,AD_lower,0.5628260869565217,0.5695373467112598,0.3307128707230273,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,35,egemaps_mfcc2_sma3_stddevNorm,egemaps_mfcc2_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,1.75155109167099,0.6230093836784363,2.6462098956108093,4.96423707008362,11.876100564002988,-0.2218514314812162,23,3.37517233516859,39,4.727214269148997,AD_higher,0.5684782608695652,0.6079292084726867,0.0056915328965004,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,36,egemaps_mfcc3_sma3_amean,egemaps_mfcc3_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,1.5819483399391174,2.018272206187248,3.7483086585998535,5.4588201522827156,7.520677888393395,1.7466304287435892,23,3.6252312375151594,39,3.6710409751305217,AD_higher,0.5567391304347826,0.5762263099219621,0.2526209683144377,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,37,egemaps_mfcc3_sma3_stddevNorm,egemaps_mfcc3_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,3.101221203804016,4.422911047935486,6.473225474357605,12.450101470947274,39.96083440780633,-0.2714294078557387,23,0.2182732509530109,39,0.4469988926863059,AD_higher,0.4465217391304348,0.3989687848383501,0.0444829101143124,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,38,egemaps_mfcc4_sma3_amean,egemaps_mfcc4_sma3_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-5.074220418930054,3.295217275619507,-1.860476791858673,0.0232726812362671,2.2576236665248848,-5.430016303920875,23,-3.244989792289941,39,-3.398181766653672,AD_higher,0.4493478260869565,0.447603121516165,0.3482482507050126,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",high_interviewer_variance,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,39,egemaps_mfcc4_sma3_stddevNorm,egemaps_mfcc4_sma3_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,频谱包络/MFCC；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映音色和声道谱形变化；解释性弱于 pause、voicing、loudness 和 F0。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,-2.334332823753357,1.0376797914505005,-1.5411707758903503,3.7026536226272775,24.469019269943217,2.2781379109491473,23,-4.944265697313392,39,-4.632653523714114,AD_lower,0.5832608695652174,0.5500278706800446,0.0758081701598445,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,40,egemaps_logRelF0-H1-H2_sma3nz_amean,egemaps_logRelF0-H1-H2_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,声源谱倾斜/谐波结构；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映 H1-H2、H1-A3 等谐波关系，和声门闭合、气声、发声方式有关。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.1795142665505409,1.2905073165893557,1.482183814048767,3.524053335189826,5.657588601112362,0.443389139869554,23,-1.9896593482598015,39,-1.8507909767138653,AD_lower,0.6606521739130434,0.637123745819398,0.1646678071015519,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,41,egemaps_logRelF0-H1-H2_sma3nz_stddevNorm,egemaps_logRelF0-H1-H2_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,声源谱倾斜/谐波结构；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映 H1-H2、H1-A3 等谐波关系，和声门闭合、气声、发声方式有关。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,1.9266599416732788,7.463834762573242,7.4534666538238525,28.178770256042498,145.2464235305778,20.292982783654463,23,-6.525815518006034,39,-5.558363621051495,AD_lower,0.4695652173913043,0.4882943143812709,0.0521396868946721,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,42,egemaps_logRelF0-H1-A3_sma3nz_amean,egemaps_logRelF0-H1-A3_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,声源谱倾斜/谐波结构；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映 H1-H2、H1-A3 等谐波关系，和声门闭合、气声、发声方式有关。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,15.219913482666016,2.1217737197875977,17.262214183807373,19.563513374328615,21.63305253982544,15.356966759847555,23,14.24593614495319,39,13.629318970900316,AD_lower,0.4165217391304348,0.5004180602006689,0.1614241095317435,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,43,egemaps_logRelF0-H1-A3_sma3nz_stddevNorm,egemaps_logRelF0-H1-A3_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,声源谱倾斜/谐波结构；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映 H1-H2、H1-A3 等谐波关系，和声门闭合、气声、发声方式有关。；AD优先级：低到中,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.6877191960811615,0.1180280745029449,0.8137630671262741,0.9420787811279296,1.0438176751136776,0.7046077988393928,23,0.7520794842554175,39,0.7908164583719693,AD_higher,0.3967391304347826,0.4563823857302118,0.137252679106047,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,44,egemaps_F1frequency_sma3nz_amean,egemaps_F1frequency_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰 F1 频率；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映元音开口度相关的声道共振位置；更多是构音/音素分布信号。；AD优先级：低,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,652.012451171875,23.726409912109375,673.6695404052734,698.0107299804688,722.6159713745117,651.443741839865,23,632.0496481190557,39,635.8410394130609,AD_lower,0.4689130434782608,0.4260033444816054,0.0384138941062901,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,45,egemaps_F1frequency_sma3nz_stddevNorm,egemaps_F1frequency_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰 F1 频率；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映元音开口度相关的声道共振位置；更多是构音/音素分布信号。；AD优先级：低,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.3327994644641876,0.0216501206159591,0.3507441282272338,0.3672799766063689,0.3876781724393368,0.329686217981836,23,0.3170132351958233,39,0.3209518530429938,AD_lower,0.4597826086956522,0.4923355629877369,0.1918628125077544,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,46,egemaps_F1bandwidth_sma3nz_amean,egemaps_F1bandwidth_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰带宽；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰清晰度和声道/发音状态；受音素分布和录音影响大。；AD优先级：低,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,1365.4541625976562,15.76947021484375,1381.5850219726562,1396.7703369140625,1416.772946166992,1365.610073587169,23,1367.7289242951767,39,1362.6952342497996,AD_higher,0.4056521739130435,0.5130992196209587,0.0329203829972848,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,47,egemaps_F1bandwidth_sma3nz_stddevNorm,egemaps_F1bandwidth_sma3nz_stddevNorm,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰带宽；标准差/归一化波动：该声音属性的稳定性或变异程度。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映共振峰清晰度和声道/发音状态；受音素分布和录音影响大。；AD优先级：高（当前 IAEAV 强差异）,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,0.1622192934155463,0.0067759677767754,0.1703906059265136,0.1797303169965744,0.1921819884330034,0.1645209004535623,23,0.1575711991475976,39,0.1592557862018927,AD_lower,0.4756521739130435,0.4711538461538461,0.121836348090275,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
S06,spectral_articulatory_pattern,voice_articulation_auxiliary,48,egemaps_F2frequency_sma3nz_amean,egemaps_F2frequency_sma3nz_amean,yes,223,acoustic,openSMILE/eGeMAPS acoustic feature extraction,共振峰 F2 频率；均值：该声音属性在整段患者语音中的平均水平。,openSMILE eGeMAPS 对帧级低层描述符提取统计函数；具体统计含义见“统计含义”列。,反映舌位前后和元音分布相关的声道共振位置。；AD优先级：低,不建议直接套固定阈值；用同任务/同语言 CN 分布校准。,ADReSS/ADReSSo; Martinc et al.; Rohanian et al.; MFCC/eGeMAPS/ComParE systems,bidirectional_deviation,0.0,Auxiliary acoustic pattern: abnormal deviation from CN may be predictive but is not AD-specific.,0.0,|z|(无方向),auxiliary,184,1683.2166137695312,21.32269287109375,1700.389129638672,1717.403857421875,1741.0924591064454,1677.3680731731913,23,1663.685982082201,39,1665.059326171875,AD_lower,0.5165217391304348,0.4722686733556299,0.0715163506309921,auxiliary_pattern,"Bidirectional auxiliary feature; use deviation from CN, not signed AD evidence.",none_detected_in_this_audit,auxiliary predictor,no_stable_signed_prior,multivariate/bidirectional acoustic pattern,Do not assign high/low clinical meaning. Use as auxiliary multivariate channel only after cross-dataset stability checks.,do_not_make_signed_clinical_claim,include_auxiliary_only
